ticker,end_date,metric,tag_a,val_a,tag_b,val_b,diff,pct_diff,filed_a,filed_b
A,2020-10-31,net_income,NetIncomeLoss,719000000,ProfitLoss,719000000,0,0.0,2022-12-21,2021-12-17
A,2021-10-31,net_income,NetIncomeLoss,1210000000,ProfitLoss,1210000000,0,0.0,2023-12-20,2021-12-17
AA,2015-12-31,operating_cash_flow,ProvidedByUsedInOperatingActivities,875000000,ProvidedByUsedInOperatingActivitiesContinuingOperations,875000000,0,0.0,2017-03-15,2018-02-26
AA,2016-12-31,operating_cash_flow,ProvidedByUsedInOperatingActivities,-311000000,ProvidedByUsedInOperatingActivitiesContinuingOperations,-311000000,0,0.0,2019-02-26,2018-02-26
AA,2017-12-31,operating_cash_flow,ProvidedByUsedInOperatingActivities,1224000000,ProvidedByUsedInOperatingActivitiesContinuingOperations,1224000000,0,0.0,2020-02-21,2018-02-26
AA,2014-12-31,net_income,NetIncomeLoss,-256000000,ProfitLoss,-347000000,91000000,26.22478386167147,2017-03-15,2017-03-15
AA,2015-12-31,net_income,NetIncomeLoss,-863000000,ProfitLoss,-739000000,-124000000,14.36848203939745,2018-02-26,2018-02-26
AA,2016-12-31,net_income,NetIncomeLoss,-400000000,ProfitLoss,-346000000,-54000000,13.5,2019-02-26,2019-02-26
AA,2017-12-31,net_income,NetIncomeLoss,279000000,ProfitLoss,608000000,-329000000,54.11184210526315,2020-02-21,2020-02-21
AA,2018-12-31,net_income,NetIncomeLoss,250000000,ProfitLoss,893000000,-643000000,72.00447928331467,2021-02-25,2021-02-25
AA,2019-12-31,net_income,NetIncomeLoss,-1125000000,ProfitLoss,-853000000,-272000000,24.177777777777777,2022-02-24,2022-02-24
AA,2020-12-31,net_income,NetIncomeLoss,-170000000,ProfitLoss,-14000000,-156000000,91.76470588235294,2023-02-23,2023-02-23
AA,2021-12-31,net_income,NetIncomeLoss,429000000,ProfitLoss,570000000,-141000000,24.736842105263158,2024-02-21,2024-02-21
AA,2022-12-31,net_income,NetIncomeLoss,-123000000,ProfitLoss,38000000,-161000000,130.8943089430894,2025-02-20,2025-02-20
AA,2023-12-31,net_income,NetIncomeLoss,-651000000,ProfitLoss,-773000000,122000000,15.782664941785251,2026-02-26,2026-02-26
AA,2024-12-31,net_income,NetIncomeLoss,60000000,ProfitLoss,24000000,36000000,60.0,2026-02-26,2026-02-26
AA,2025-12-31,net_income,NetIncomeLoss,1157000000,ProfitLoss,1119000000,38000000,3.2843560933448575,2026-02-26,2026-02-26
AAPL,2012-09-29,operating_cash_flow,ProvidedByUsedInOperatingActivities,50856000000,ProvidedByUsedInOperatingActivitiesContinuingOperations,50856000000,0,0.0,2013-10-30,2014-10-27
AAPL,2013-09-28,operating_cash_flow,ProvidedByUsedInOperatingActivities,53666000000,ProvidedByUsedInOperatingActivitiesContinuingOperations,53666000000,0,0.0,2013-10-30,2015-10-28
AAPL,2015-09-26,operating_cash_flow,ProvidedByUsedInOperatingActivities,81266000000,ProvidedByUsedInOperatingActivitiesContinuingOperations,81266000000,0,0.0,2017-11-03,2016-10-26
AAPL,2016-09-24,operating_cash_flow,ProvidedByUsedInOperatingActivities,66231000000,ProvidedByUsedInOperatingActivitiesContinuingOperations,65824000000,407000000,0.6145158611526325,2018-11-05,2016-10-26
ABBV,2017-12-31,operating_cash_flow,ProvidedByUsedInOperatingActivities,9960000000,ProvidedByUsedInOperatingActivitiesContinuingOperations,9960000000,0,0.0,2020-02-21,2019-02-27
ABBV,2018-12-31,operating_cash_flow,ProvidedByUsedInOperatingActivities,13427000000,ProvidedByUsedInOperatingActivitiesContinuingOperations,13427000000,0,0.0,2021-02-19,2019-02-27
ABBV,2018-12-31,net_income,NetIncomeLoss,5687000000,ProfitLoss,5687000000,0,0.0,2021-02-19,2021-02-19
ABBV,2019-12-31,net_income,NetIncomeLoss,7882000000,ProfitLoss,7882000000,0,0.0,2022-02-18,2022-02-18
ABBV,2020-12-31,net_income,NetIncomeLoss,4616000000,ProfitLoss,4622000000,-6000000,0.1298139333621809,2023-02-17,2023-02-17
ABBV,2021-12-31,net_income,NetIncomeLoss,11542000000,ProfitLoss,11549000000,-7000000,0.060611308338384275,2024-02-20,2024-02-20
ABBV,2022-12-31,net_income,NetIncomeLoss,11836000000,ProfitLoss,11845000000,-9000000,0.07598142676234698,2025-02-14,2025-02-14
ABBV,2023-12-31,net_income,NetIncomeLoss,4863000000,ProfitLoss,4873000000,-10000000,0.20521239482864767,2026-02-20,2026-02-20
ABBV,2024-12-31,net_income,NetIncomeLoss,4278000000,ProfitLoss,4286000000,-8000000,0.18665422305179655,2026-02-20,2026-02-20
ABBV,2025-12-31,net_income,NetIncomeLoss,4226000000,ProfitLoss,4233000000,-7000000,0.1653673517599811,2026-02-20,2026-02-20
ABT,2011-12-31,operating_cash_flow,ProvidedByUsedInOperatingActivities,8970000000,ProvidedByUsedInOperatingActivitiesContinuingOperations,8970077000,-77000,0.0008584095766402005,2014-02-21,2013-02-15
ABT,2012-12-31,operating_cash_flow,ProvidedByUsedInOperatingActivities,9314000000,ProvidedByUsedInOperatingActivitiesContinuingOperations,9314401000,-401000,0.004305161437649077,2015-02-27,2013-02-15
ABT,2015-12-31,net_income,NetIncomeLoss,4423000000,ProfitLoss,4423000000,0,0.0,2018-02-16,2018-02-16
ABT,2016-12-31,net_income,NetIncomeLoss,1400000000,ProfitLoss,1400000000,0,0.0,2019-02-22,2019-02-22
ABT,2017-12-31,net_income,NetIncomeLoss,477000000,ProfitLoss,477000000,0,0.0,2020-02-21,2020-02-21
ABT,2018-12-31,net_income,NetIncomeLoss,2368000000,ProfitLoss,2368000000,0,0.0,2021-02-19,2021-02-19
ABT,2019-12-31,net_income,NetIncomeLoss,3687000000,ProfitLoss,3687000000,0,0.0,2022-02-18,2022-02-18
ABT,2020-12-31,net_income,NetIncomeLoss,4495000000,ProfitLoss,4495000000,0,0.0,2023-02-17,2022-02-18
ABT,2021-12-31,net_income,NetIncomeLoss,7071000000,ProfitLoss,7071000000,0,0.0,2024-02-16,2022-02-18
ACM,2008-09-30,operating_cash_flow,ProvidedByUsedInOperatingActivities,168955000,ProvidedByUsedInOperatingActivitiesContinuingOperations,167223000,1732000,1.0251250332928885,2010-11-22,2010-11-22
ACM,2009-09-30,operating_cash_flow,ProvidedByUsedInOperatingActivities,228640000,ProvidedByUsedInOperatingActivitiesContinuingOperations,226060000,2580000,1.128411476557033,2011-11-21,2011-11-21
ACM,2010-09-30,operating_cash_flow,ProvidedByUsedInOperatingActivities,158635000,ProvidedByUsedInOperatingActivitiesContinuingOperations,162862000,-4227000,2.5954489076641574,2012-11-19,2012-11-19
ACM,2011-09-30,operating_cash_flow,ProvidedByUsedInOperatingActivities,132012000,ProvidedByUsedInOperatingActivitiesContinuingOperations,132012000,0,0.0,2012-11-19,2013-11-13
ACM,2012-09-30,operating_cash_flow,ProvidedByUsedInOperatingActivities,433352000,ProvidedByUsedInOperatingActivitiesContinuingOperations,433352000,0,0.0,2012-11-19,2014-11-17
ACM,2015-09-30,operating_cash_flow,ProvidedByUsedInOperatingActivities,764433000,ProvidedByUsedInOperatingActivitiesContinuingOperations,764433000,0,0.0,2017-11-14,2016-11-16
ACM,2016-09-30,operating_cash_flow,ProvidedByUsedInOperatingActivities,814155000,ProvidedByUsedInOperatingActivitiesContinuingOperations,814155000,0,0.0,2018-11-13,2016-11-16
ACM,2008-09-30,net_income,NetIncomeLoss,147226000,ProfitLoss,160616000,-13390000,8.336653882552174,2010-11-22,2010-11-22
ACM,2009-09-30,net_income,NetIncomeLoss,189696000,ProfitLoss,203878000,-14182000,6.956120817351554,2011-11-21,2011-11-21
ACM,2010-09-30,net_income,NetIncomeLoss,236887000,ProfitLoss,249344000,-12457000,4.995909265913758,2012-11-19,2012-11-19
ACM,2011-09-30,net_income,NetIncomeLoss,275800000,ProfitLoss,284090000,-8290000,2.918089337885881,2013-11-13,2013-11-13
ACM,2012-09-30,net_income,NetIncomeLoss,-58567000,ProfitLoss,-56933000,-1634000,2.7899670462888655,2014-11-17,2014-11-17
ACM,2013-09-30,net_income,NetIncomeLoss,239243000,ProfitLoss,243196000,-3953000,1.6254379183868157,2015-11-25,2015-11-25
ACM,2014-09-30,net_income,NetIncomeLoss,229854000,ProfitLoss,232764000,-2910000,1.2501933288652884,2016-11-16,2016-11-16
ACM,2015-09-30,net_income,NetIncomeLoss,-154845000,ProfitLoss,-71233000,-83612000,53.99722302948109,2017-11-14,2017-11-14
ACM,2016-09-30,net_income,NetIncomeLoss,96109000,ProfitLoss,163472000,-67363000,41.20766859156308,2018-11-13,2018-11-13
ACM,2017-09-30,net_income,NetIncomeLoss,339390000,ProfitLoss,421476000,-82086000,19.47584204082795,2019-11-13,2019-11-13
ACM,2018-09-30,net_income,NetIncomeLoss,136468000,ProfitLoss,197127000,-60659000,30.77153307258772,2020-11-19,2020-11-19
ACM,2019-09-30,net_income,NetIncomeLoss,-261050000,ProfitLoss,-183990000,-77060000,29.519249185979696,2021-11-17,2021-11-17
ACM,2020-09-30,net_income,NetIncomeLoss,-186370000,ProfitLoss,-153741000,-32629000,17.507646080377743,2022-11-17,2022-11-17
ACM,2021-09-30,net_income,NetIncomeLoss,173185000,ProfitLoss,202980000,-29795000,14.678786087299242,2023-11-15,2023-11-15
ACM,2022-09-30,net_income,NetIncomeLoss,310611000,ProfitLoss,334702000,-24091000,7.197746054699404,2024-11-19,2024-11-19
ACM,2023-09-30,net_income,NetIncomeLoss,55332000,ProfitLoss,100141000,-44809000,44.74590826934023,2025-11-19,2025-11-19
ACM,2024-09-30,net_income,NetIncomeLoss,402266000,ProfitLoss,460255000,-57989000,12.59931994220595,2025-11-19,2025-11-19
ACM,2025-09-30,net_income,NetIncomeLoss,561774000,ProfitLoss,636187000,-74413000,11.696718103324965,2025-11-19,2025-11-19
ADI,2009-10-31,net_income,NetIncomeLoss,247772000,ProfitLoss,247772000,0,0.0,2011-11-22,2010-11-22
ADI,2010-10-30,net_income,NetIncomeLoss,712084000,ProfitLoss,712084000,0,0.0,2012-11-27,2010-11-22
ADM,2008-06-30,net_income,NetIncomeLoss,1780000000,ProfitLoss,1786000000,-6000000,0.33594624860022393,2010-08-30,2010-08-30
ADM,2009-06-30,net_income,NetIncomeLoss,1684000000,ProfitLoss,1688000000,-4000000,0.23696682464454977,2011-08-25,2011-08-25
ADM,2010-06-30,net_income,NetIncomeLoss,1930000000,ProfitLoss,1919000000,11000000,0.5699481865284974,2012-08-27,2012-08-27
ADM,2011-06-30,net_income,NetIncomeLoss,2036000000,ProfitLoss,2018000000,18000000,0.8840864440078585,2014-02-26,2014-02-26
ADM,2012-06-30,net_income,NetIncomeLoss,1223000000,ProfitLoss,1242000000,-19000000,1.529790660225443,2015-02-20,2015-02-20
ADM,2012-12-31,net_income,NetIncomeLoss,1375000000,ProfitLoss,1392000000,-17000000,1.221264367816092,2014-02-26,2014-02-26
ADM,2013-12-31,net_income,NetIncomeLoss,1342000000,ProfitLoss,1354000000,-12000000,0.8862629246676514,2016-02-19,2016-02-19
ADM,2014-12-31,net_income,NetIncomeLoss,2248000000,ProfitLoss,2253000000,-5000000,0.22192632046160676,2017-02-17,2017-02-17
ADM,2015-12-31,net_income,NetIncomeLoss,1849000000,ProfitLoss,1846000000,3000000,0.16224986479177933,2018-02-16,2018-02-16
ADM,2016-12-31,net_income,NetIncomeLoss,1279000000,ProfitLoss,1288000000,-9000000,0.6987577639751553,2019-02-19,2019-02-19
ADM,2017-12-31,net_income,NetIncomeLoss,1595000000,ProfitLoss,1602000000,-7000000,0.4369538077403246,2020-02-18,2020-02-18
ADM,2018-12-31,net_income,NetIncomeLoss,1810000000,ProfitLoss,1815000000,-5000000,0.27548209366391185,2021-02-18,2021-02-18
ADM,2019-12-31,net_income,NetIncomeLoss,1379000000,ProfitLoss,1379000000,0,0.0,2022-02-17,2022-02-17
ADM,2020-12-31,net_income,NetIncomeLoss,1772000000,ProfitLoss,1782000000,-10000000,0.5611672278338945,2023-02-14,2023-02-14
ADM,2021-12-31,net_income,NetIncomeLoss,2709000000,ProfitLoss,2735000000,-26000000,0.9506398537477149,2024-11-18,2024-11-18
ADM,2022-12-31,net_income,NetIncomeLoss,4340000000,ProfitLoss,4365000000,-25000000,0.572737686139748,2025-02-20,2025-02-20
ADM,2023-12-31,net_income,NetIncomeLoss,3483000000,ProfitLoss,3466000000,17000000,0.48808498420901525,2026-02-17,2026-02-17
ADM,2024-12-31,net_income,NetIncomeLoss,1800000000,ProfitLoss,1779000000,21000000,1.1666666666666667,2026-02-17,2026-02-17
ADM,2025-12-31,net_income,NetIncomeLoss,1078000000,ProfitLoss,1073000000,5000000,0.463821892393321,2026-02-17,2026-02-17
AEE,2011-12-31,operating_cash_flow,ProvidedByUsedInOperatingActivities,1878000000,ProvidedByUsedInOperatingActivitiesContinuingOperations,1499000000,379000000,20.18104366347178,2014-03-03,2014-03-03
AEE,2012-12-31,operating_cash_flow,ProvidedByUsedInOperatingActivities,1690000000,ProvidedByUsedInOperatingActivitiesContinuingOperations,1404000000,286000000,16.923076923076923,2015-03-02,2015-03-02
AEE,2013-12-31,operating_cash_flow,ProvidedByUsedInOperatingActivities,1693000000,ProvidedByUsedInOperatingActivitiesContinuingOperations,1636000000,57000000,3.3668044890726523,2016-02-26,2016-02-26
AEE,2014-12-31,operating_cash_flow,ProvidedByUsedInOperatingActivities,1565000000,ProvidedByUsedInOperatingActivitiesContinuingOperations,1571000000,-6000000,0.3819223424570337,2017-02-28,2017-02-28
AEE,2015-12-31,operating_cash_flow,ProvidedByUsedInOperatingActivities,2031000000,ProvidedByUsedInOperatingActivitiesContinuingOperations,2035000000,-4000000,0.19656019656019655,2018-02-28,2018-02-28
AEE,2016-12-31,operating_cash_flow,ProvidedByUsedInOperatingActivities,2117000000,ProvidedByUsedInOperatingActivitiesContinuingOperations,2124000000,-7000000,0.3295668549905838,2019-02-26,2018-02-28
AEE,2017-12-31,operating_cash_flow,ProvidedByUsedInOperatingActivities,2118000000,ProvidedByUsedInOperatingActivitiesContinuingOperations,2104000000,14000000,0.6610009442870632,2020-02-28,2018-02-28
AEE,2007-12-31,net_income,NetIncomeLoss,618000000,ProfitLoss,656000000,-38000000,5.7926829268292686,2010-02-26,2010-02-26
AEE,2008-12-31,net_income,NetIncomeLoss,605000000,ProfitLoss,644000000,-39000000,6.055900621118012,2011-02-24,2011-02-24
AEE,2009-12-31,net_income,NetIncomeLoss,612000000,ProfitLoss,624000000,-12000000,1.9230769230769231,2012-02-28,2012-02-28
AEE,2010-12-31,net_income,NetIncomeLoss,139000000,ProfitLoss,151000000,-12000000,7.9470198675496695,2013-03-01,2013-03-01
AEE,2011-12-31,net_income,NetIncomeLoss,519000000,ProfitLoss,526000000,-7000000,1.3307984790874523,2014-03-03,2014-03-03
AEE,2012-12-31,net_income,NetIncomeLoss,-974000000,ProfitLoss,-974000000,0,0.0,2015-03-02,2015-03-02
AEE,2013-12-31,net_income,NetIncomeLoss,289000000,ProfitLoss,295000000,-6000000,2.0338983050847457,2016-02-26,2016-02-26
AEE,2014-12-31,net_income,NetIncomeLoss,586000000,ProfitLoss,592000000,-6000000,1.0135135135135136,2017-02-28,2017-02-28
AEE,2015-12-31,net_income,NetIncomeLoss,630000000,ProfitLoss,636000000,-6000000,0.9433962264150944,2018-02-28,2018-02-28
AEE,2016-12-31,net_income,NetIncomeLoss,653000000,ProfitLoss,659000000,-6000000,0.9104704097116844,2018-02-28,2019-02-26
AEE,2017-12-31,net_income,NetIncomeLoss,523000000,ProfitLoss,529000000,-6000000,1.1342155009451798,2018-02-28,2020-02-28
AEIS,2013-12-31,operating_cash_flow,ProvidedByUsedInOperatingActivities,35316000,ProvidedByUsedInOperatingActivitiesContinuingOperations,73472000,-38156000,51.93270905923345,2016-02-25,2016-02-25
AEIS,2014-12-31,operating_cash_flow,ProvidedByUsedInOperatingActivities,77162000,ProvidedByUsedInOperatingActivitiesContinuingOperations,63779000,13383000,17.344029444545242,2017-02-24,2017-02-24
AEIS,2015-12-31,operating_cash_flow,ProvidedByUsedInOperatingActivities,104709000,ProvidedByUsedInOperatingActivitiesContinuingOperations,124122000,-19413000,15.640257166336347,2018-02-15,2018-02-15
AEIS,2016-12-31,operating_cash_flow,ProvidedByUsedInOperatingActivities,119287000,ProvidedByUsedInOperatingActivitiesContinuingOperations,127144000,-7857000,6.1796073743157365,2019-02-21,2019-02-21
AEIS,2017-12-31,operating_cash_flow,ProvidedByUsedInOperatingActivities,182701000,ProvidedByUsedInOperatingActivitiesContinuingOperations,189956000,-7255000,3.819305523384363,2020-03-02,2020-03-02
AEIS,2018-12-31,operating_cash_flow,ProvidedByUsedInOperatingActivities,151271000,ProvidedByUsedInOperatingActivitiesContinuingOperations,151427000,-156000,0.10301993699934622,2021-02-24,2021-02-24
AEIS,2019-12-31,operating_cash_flow,ProvidedByUsedInOperatingActivities,48392000,ProvidedByUsedInOperatingActivitiesContinuingOperations,47899000,493000,1.018763431972227,2022-03-16,2022-03-16
AEIS,2020-12-31,operating_cash_flow,ProvidedByUsedInOperatingActivities,201236000,ProvidedByUsedInOperatingActivitiesContinuingOperations,202159000,-923000,0.4565713126796235,2023-02-17,2023-02-17
AEIS,2021-12-31,operating_cash_flow,ProvidedByUsedInOperatingActivities,140245000,ProvidedByUsedInOperatingActivitiesContinuingOperations,140914000,-669000,0.474757653604326,2024-02-20,2024-02-20
AEIS,2022-12-31,operating_cash_flow,ProvidedByUsedInOperatingActivities,183587000,ProvidedByUsedInOperatingActivitiesContinuingOperations,183731000,-144000,0.07837545106704912,2025-02-18,2025-02-18
AEIS,2023-12-31,operating_cash_flow,ProvidedByUsedInOperatingActivities,208900000,ProvidedByUsedInOperatingActivitiesContinuingOperations,212900000,-4000000,1.8788163457022076,2026-02-13,2026-02-13
AEIS,2024-12-31,operating_cash_flow,ProvidedByUsedInOperatingActivities,130800000,ProvidedByUsedInOperatingActivitiesContinuingOperations,133000000,-2200000,1.6541353383458646,2026-02-13,2026-02-13
AEIS,2025-12-31,operating_cash_flow,ProvidedByUsedInOperatingActivities,233300000,ProvidedByUsedInOperatingActivitiesContinuingOperations,234700000,-1400000,0.5965061780997017,2026-02-13,2026-02-13
AEIS,2016-12-31,net_income,NetIncomeLoss,127454000,ProfitLoss,127454000,0,0.0,2019-02-21,2019-02-21
AEIS,2017-12-31,net_income,NetIncomeLoss,137861000,ProfitLoss,137861000,0,0.0,2020-03-02,2020-03-02
AEIS,2018-12-31,net_income,NetIncomeLoss,147025000,ProfitLoss,147111000,-86000,0.0584592586550292,2021-02-24,2021-02-24
AEIS,2019-12-31,net_income,NetIncomeLoss,64941000,ProfitLoss,64975000,-34000,0.05232781839168911,2022-03-16,2022-03-16
AEIS,2020-12-31,net_income,NetIncomeLoss,134675000,ProfitLoss,134730000,-55000,0.04082238551176427,2023-02-17,2023-02-17
AEIS,2021-12-31,net_income,NetIncomeLoss,134736000,ProfitLoss,134780000,-44000,0.032645793144383435,2024-02-20,2024-02-20
AEIS,2022-12-31,net_income,NetIncomeLoss,199660000,ProfitLoss,199676000,-16000,0.008012981029267414,2025-02-18,2025-02-18
AEIS,2023-12-31,net_income,NetIncomeLoss,128284000,ProfitLoss,128300000,-16000,0.012470771628994543,2025-02-18,2026-02-13
AEIS,2024-12-31,net_income,NetIncomeLoss,54214000,ProfitLoss,54200000,14000,0.025823588003098828,2025-02-18,2026-02-13
AEP,2015-12-31,operating_cash_flow,ProvidedByUsedInOperatingActivities,4748700000,ProvidedByUsedInOperatingActivitiesContinuingOperations,4748700000,0,0.0,2017-02-28,2018-02-23
AEP,2016-12-31,operating_cash_flow,ProvidedByUsedInOperatingActivities,4521800000,ProvidedByUsedInOperatingActivitiesContinuingOperations,4521800000,0,0.0,2017-02-28,2019-02-21
AEP,2017-12-31,operating_cash_flow,ProvidedByUsedInOperatingActivities,4270400000,ProvidedByUsedInOperatingActivitiesContinuingOperations,4270400000,0,0.0,2020-02-20,2019-02-21
AEP,2018-12-31,operating_cash_flow,ProvidedByUsedInOperatingActivities,5223200000,ProvidedByUsedInOperatingActivitiesContinuingOperations,5223200000,0,0.0,2021-02-25,2019-02-21
AEP,2007-12-31,net_income,NetIncomeLoss,1092000000,ProfitLoss,1098000000,-6000000,0.546448087431694,2010-02-26,2010-02-26
AEP,2008-12-31,net_income,NetIncomeLoss,1383000000,ProfitLoss,1388000000,-5000000,0.36023054755043227,2011-02-25,2011-02-25
AEP,2009-12-31,net_income,NetIncomeLoss,1360000000,ProfitLoss,1365000000,-5000000,0.3663003663003663,2012-02-28,2012-02-28
AEP,2010-12-31,net_income,NetIncomeLoss,1214000000,ProfitLoss,1218000000,-4000000,0.3284072249589491,2013-02-26,2013-02-26
AEP,2011-12-31,net_income,NetIncomeLoss,1946000000,ProfitLoss,1949000000,-3000000,0.1539250897896357,2014-02-25,2014-02-25
AEP,2012-12-31,net_income,NetIncomeLoss,1259000000,ProfitLoss,1262000000,-3000000,0.2377179080824089,2014-02-25,2015-02-20
AEP,2013-12-31,net_income,NetIncomeLoss,1480000000,ProfitLoss,1484200000,-4200000,0.28298073035978977,2014-02-25,2016-02-24
AES,2007-12-31,net_income,NetIncomeLoss,-95000000,ProfitLoss,357000000,-452000000,126.61064425770307,2010-02-26,2010-02-26
AES,2008-12-31,net_income,NetIncomeLoss,1234000000,ProfitLoss,2032000000,-798000000,39.27165354330709,2011-02-28,2011-02-28
AES,2009-12-31,net_income,NetIncomeLoss,658000000,ProfitLoss,1755000000,-1097000000,62.5071225071225,2012-02-27,2012-02-27
AES,2010-12-31,net_income,NetIncomeLoss,9000000,ProfitLoss,1059000000,-1050000000,99.15014164305948,2013-02-27,2013-02-27
AES,2011-12-31,net_income,NetIncomeLoss,58000000,ProfitLoss,1530000000,-1472000000,96.20915032679738,2014-02-26,2014-02-26
AES,2012-12-31,net_income,NetIncomeLoss,-912000000,ProfitLoss,-357000000,-555000000,60.85526315789473,2015-02-26,2015-02-26
AES,2013-12-31,net_income,NetIncomeLoss,114000000,ProfitLoss,551000000,-437000000,79.3103448275862,2016-02-24,2016-02-24
AES,2014-12-31,net_income,NetIncomeLoss,769000000,ProfitLoss,1147000000,-378000000,32.95553618134263,2017-02-27,2017-02-27
AES,2015-12-31,net_income,NetIncomeLoss,306000000,ProfitLoss,762000000,-456000000,59.84251968503938,2018-02-27,2018-02-27
AES,2016-12-31,net_income,NetIncomeLoss,-1130000000,ProfitLoss,-777000000,-353000000,31.238938053097343,2019-02-27,2019-02-27
AES,2017-12-31,net_income,NetIncomeLoss,-1161000000,ProfitLoss,-777000000,-384000000,33.0749354005168,2020-02-28,2020-02-28
AES,2018-12-31,net_income,NetIncomeLoss,1203000000,ProfitLoss,1565000000,-362000000,23.130990415335464,2021-02-25,2021-02-25
AES,2019-12-31,net_income,NetIncomeLoss,303000000,ProfitLoss,478000000,-175000000,36.61087866108787,2022-02-28,2022-02-28
AES,2020-12-31,net_income,NetIncomeLoss,46000000,ProfitLoss,152000000,-106000000,69.73684210526315,2023-03-01,2023-03-01
AES,2021-12-31,net_income,NetIncomeLoss,-409000000,ProfitLoss,-951000000,542000000,56.992639327024186,2024-02-26,2024-02-26
AES,2022-12-31,net_income,NetIncomeLoss,-546000000,ProfitLoss,-505000000,-41000000,7.509157509157509,2025-03-11,2025-03-11
AES,2023-12-31,net_income,NetIncomeLoss,249000000,ProfitLoss,-182000000,431000000,173.09236947791163,2026-03-02,2026-03-02
AES,2024-12-31,net_income,NetIncomeLoss,1679000000,ProfitLoss,802000000,877000000,52.23347230494342,2026-03-02,2026-03-02
AES,2025-12-31,net_income,NetIncomeLoss,910000000,ProfitLoss,162000000,748000000,82.19780219780219,2026-03-02,2026-03-02
ALB,2008-12-31,net_income,NetIncomeLoss,194202000,ProfitLoss,213008000,-18806000,8.828776383985577,2011-02-25,2011-02-25
ALB,2009-12-31,net_income,NetIncomeLoss,178368000,ProfitLoss,189623000,-11255000,5.935461415545583,2012-02-22,2012-02-22
ALB,2010-12-31,net_income,NetIncomeLoss,315778000,ProfitLoss,329417000,-13639000,4.140344912375499,2013-02-15,2013-02-15
ALB,2011-12-31,net_income,NetIncomeLoss,392114000,ProfitLoss,420197000,-28083000,6.683293788389731,2014-02-25,2014-02-25
ALB,2012-12-31,net_income,NetIncomeLoss,311536000,ProfitLoss,330127000,-18591000,5.631469101285263,2015-03-02,2015-03-02
ALB,2013-12-31,net_income,NetIncomeLoss,413171000,ProfitLoss,439834000,-26663000,6.062059777097724,2016-02-29,2016-02-29
ALB,2014-12-31,net_income,NetIncomeLoss,133316000,ProfitLoss,160906000,-27590000,17.146657054429294,2017-02-28,2017-02-28
ALB,2015-12-31,net_income,NetIncomeLoss,334906000,ProfitLoss,360064000,-25158000,6.987091183789548,2018-02-28,2018-02-28
ALB,2016-12-31,net_income,NetIncomeLoss,643675000,ProfitLoss,680769000,-37094000,5.448838005255821,2019-02-27,2019-02-27
ALB,2017-12-31,net_income,NetIncomeLoss,54850000,ProfitLoss,99468000,-44618000,44.85663731049181,2020-02-26,2020-02-26
ALB,2018-12-31,net_income,NetIncomeLoss,693562000,ProfitLoss,739139000,-45577000,6.166228544292752,2021-02-19,2021-02-19
ALB,2019-12-31,net_income,NetIncomeLoss,533228000,ProfitLoss,604357000,-71129000,11.769368105275523,2022-02-22,2022-02-22
ALB,2020-12-31,net_income,NetIncomeLoss,375764000,ProfitLoss,446615000,-70851000,15.863999193936612,2023-02-15,2023-02-15
ALB,2021-12-31,net_income,NetIncomeLoss,123672000,ProfitLoss,199942000,-76270000,38.146062358083846,2024-02-15,2024-02-15
ALB,2022-12-31,net_income,NetIncomeLoss,2689816000,ProfitLoss,2815131000,-125315000,4.451480233069082,2025-02-12,2025-02-12
ALB,2023-12-31,net_income,NetIncomeLoss,1573476000,ProfitLoss,1670543000,-97067000,5.8105059253188935,2026-02-11,2026-02-11
ALB,2024-12-31,net_income,NetIncomeLoss,-1179449000,ProfitLoss,-1135477000,-43972000,3.728181549181016,2026-02-11,2026-02-11
ALB,2025-12-31,net_income,NetIncomeLoss,-510628000,ProfitLoss,-465210000,-45418000,8.894537706510414,2026-02-11,2026-02-11
ALLE,2012-12-31,operating_cash_flow,ProvidedByUsedInOperatingActivities,269200000,ProvidedByUsedInOperatingActivitiesContinuingOperations,273700000,-4500000,1.6441359152356596,2015-02-27,2015-02-27
ALLE,2013-12-31,operating_cash_flow,ProvidedByUsedInOperatingActivities,223900000,ProvidedByUsedInOperatingActivitiesContinuingOperations,229300000,-5400000,2.3549934583515046,2016-02-26,2016-02-26
ALLE,2014-12-31,operating_cash_flow,ProvidedByUsedInOperatingActivities,255900000,ProvidedByUsedInOperatingActivitiesContinuingOperations,259000000,-3100000,1.196911196911197,2017-02-17,2017-02-17
ALLE,2015-12-31,operating_cash_flow,ProvidedByUsedInOperatingActivities,257000000,ProvidedByUsedInOperatingActivitiesContinuingOperations,257400000,-400000,0.1554001554001554,2018-02-20,2018-02-20
ALLE,2016-12-31,operating_cash_flow,ProvidedByUsedInOperatingActivities,377500000,ProvidedByUsedInOperatingActivitiesContinuingOperations,377500000,0,0.0,2019-02-19,2018-02-20
ALLE,2017-12-31,operating_cash_flow,ProvidedByUsedInOperatingActivities,347200000,ProvidedByUsedInOperatingActivitiesContinuingOperations,347200000,0,0.0,2020-02-18,2018-02-20
ALLE,2012-12-31,net_income,NetIncomeLoss,220100000,ProfitLoss,225800000,-5700000,2.524357838795394,2015-02-27,2015-02-27
ALLE,2013-12-31,net_income,NetIncomeLoss,32300000,ProfitLoss,44800000,-12500000,27.901785714285715,2016-02-26,2016-02-26
ALLE,2014-12-31,net_income,NetIncomeLoss,175200000,ProfitLoss,172600000,2600000,1.4840182648401825,2017-02-17,2017-02-17
